FID,nombre,cod_depend,cod_tramo,cod_tipo_d,cod_estado,id_gestor,cod_munici,direccion,codigo_pos,cod_titula,utm_x,utm_y,v_desde,id_provinc,prec_geom,dependenci,dependen_1,dependen_2,dependen_3,dependen_4,dependen_5,dependen_6,dependen_7,dependen_8,dependen_9,geom
Dependencias.1895,CANAVAL,22001,068100010,E,EX,AE,270594,,27460,AD,122912.7757,4713579.5234,1,27,1,AE,E,EX,27,270594,27460,AD,068100010,CANAVAL,0,POINT (122912.77570000011 4713579.523399999)
Dependencias.1896,EL VENDRELL,72201,022400010,E,EX,AE,431634,,43700,AD,880419.2657,4573209.1802,1,43,1,AE,E,EX,43,431634,43700,AD,022400010,EL VENDRELL,0,POINT (880419.2657000003 4573209.180199999)
Dependencias.1897,ELS MONJOS,72203,022400020,A,EX,AE,82515,,08730,AD,890094.4266,4584176.3323,1,8,1,AE,A,EX,8,82515,08730,AD,022400020,ELS MONJOS,0,POINT (890094.4265999999 4584176.3323)
Dependencias.1898,ITSASONDO (APD),11406,011000410,P,EX,AE,200473,,20248,AD,568177.3365,4768755.3271,1,20,1,AE,P,EX,20,200473,20248,AD,011000410,ITSASONDO (APD),0,POINT (568177.3365000002 4768755.327099999)
Dependencias.1899,DOCE DE OCTUBRE (APD),35702,059200030,P,EX,AE,280796,,28026,AD,440672.8398,4470046.2665,1,28,1,AE,P,EX,28,280796,28026,AD,059200030,DOCE DE OCTUBRE (APD),0,POINT (440672.8398000002 4470046.2665)
Dependencias.1900,ORCASITAS,35703,059200030,T,EX,AE,280796,,28041,AD,440168.8106,4468658.6409,1,28,1,AE,T,EX,28,280796,28041,AD,059200030,ORCASITAS,0,POINT (440168.81060000043 4468658.640900001)
Dependencias.1901,PUENTE ALCOCER (APD),35704,059200030,P,EX,AE,280796,,28021,AD,440114.2489,4466884.464,1,28,1,AE,P,EX,28,280796,28021,AD,059200030,PUENTE ALCOCER (APD),0,POINT (440114.2489 4466884.464)
Dependencias.1902,LAS MARGARITAS (APD),37010,059200040,P,EX,AE,280650,,28903,AD,438214.6083,4463856.5096,1,28,1,AE,P,EX,28,280650,28903,AD,059200040,LAS MARGARITAS (APD),0,POINT (438214.60830000043 4463856.5096)
Dependencias.1903,"BUTANO, S.A. (APT-CGD)",37003,059200055,A,EX,AX,281132,,28320,AD,437143.3221,4457646.9505,1,28,1,AX,A,EX,28,281132,28320,AD,059200055,"BUTANO, S.A. (APT-CGD)",0,POINT (437143.32210000046 4457646.9505)
Dependencias.1904,KM. 98.5 ( BIF. MALAGA ),B0102,044220040,K,EX,AM,410726,,41566,AD,335039.8456,4120278.8308,1,41,1,AM,K,EX,41,410726,41566,AD,044220040,KM. 98.5 ( BIF. MALAGA ),0,POINT (335039.84559999965 4120278.8308000006)
Dependencias.1905,GANDIA,69110,033440030,E,EX,AE,461311,,46701,AD,744311.6678,4317265.4004,1,46,1,AE,E,EX,46,461311,46701,AD,033440030,GANDIA,0,POINT (744311.6677999999 4317265.4004)
Dependencias.1906,LA SECA (APD),15105,061300126,Y,FS,AM,240613,,24620,AD,283696.7059,4737315.1899,1,24,1,AM,Y,FS,24,240613,24620,AD,061300126,LA SECA (APD),0,POINT (283696.7059000004 4737315.1899)
Dependencias.1907,LA ROBLA,15106,061300132,E,EX,AE,241345,,24640,AD,285238.9928,4742392.0121,1,24,1,AE,E,EX,24,241345,24640,AD,061300132,LA ROBLA,0,POINT (285238.9928000001 4742392.0121)
Dependencias.1908,BUSDONGO,15113,061300140,A,EX,AE,249017,,24690,AD,279433.4794,4762640.6543,1,24,1,AE,A,EX,24,249017,24690,AD,061300140,BUSDONGO,0,POINT (279433.4793999996 4762640.6543000005)
Dependencias.1909,PUENTE DE LOS FIERROS,15118,061300150,A,EX,AE,330334,,33630,AD,274526.2413,4772500.9446,1,33,1,AE,A,EX,33,330334,33630,AD,061300150,PUENTE DE LOS FIERROS,0,POINT (274526.2412999999 4772500.944599999)
Dependencias.1910,POLA DE LENA,15122,061300160,A,EX,AE,330334,,33630,AD,269837.4162,4782325.2034,1,33,1,AE,A,EX,33,330334,33630,AD,061300160,POLA DE LENA,0,POINT (269837.41619999986 4782325.203400001)
Dependencias.1911,UJO,15200,061300170,T,EX,AE,330371,,33400,AD,273130.3787,4787480.1889,1,33,1,AE,T,EX,33,330371,33400,AD,061300170,UJO,0,POINT (273130.37870000023 4787480.1888999995)
Dependencias.1912,ABLAÑA,15205,061300180,T,EX,AE,330371,,33600,AD,272376.8563,4794330.0221,1,33,1,AE,T,EX,33,330371,33600,AD,061300180,ABLAÑA,0,POINT (272376.8563000001 4794330.0221)
Dependencias.1913,SOTO DE REY,15208,061300200,E,EX,AE,330576,,33172,AD,268381.0304,4798798.5655,1,33,1,AE,E,EX,33,330576,33172,AD,061300200,SOTO DE REY,0,POINT (268381.0303999996 4798798.5655000005)
Dependencias.1914,LLAMAQUIQUE (APD),15218,061300210,P,EX,AE,330447,,33005,AD,268457.0728,4804627.6614,1,33,1,AE,P,EX,33,330447,33005,AD,061300210,LLAMAQUIQUE (APD),0,POINT (268457.0728000002 4804627.6614)
Dependencias.1915,OVIEDO,15211,061300220,E,EX,AE,330447,,33003,AD,268684.5379,4805452.947,1,33,1,AE,E,EX,33,330447,33003,AD,061300220,OVIEDO,,POINT (268684.5378999999 4805452.947000001)
Dependencias.1916,LUGONES,15212,061300230,A,EX,AE,330668,,33420,AD,272306.5254,4809544.9551,1,33,1,AE,A,EX,33,330668,33420,AD,061300230,LUGONES,0,POINT (272306.5253999997 4809544.9551)
Dependencias.1917,MADRID-PRINCIPE PIO,10000,019100030,E,EX,AE,280796,,28008,AD,438910.5672,4474873.9485,1,28,1,AE,E,EX,28,280796,28008,AD,019100030,MADRID-PRINCIPE PIO,0,POINT (438910.5672000004 4474873.9485)
Dependencias.1918,BIF. SAGRERA,B7900,022760155,B,EX,AM,80193,,08027,AD,933984.0693,4597813.1198,1,8,3,AM,B,EX,8,80193,08027,AD,022760155,BIF. SAGRERA,0,POINT (933984.0692999996 4597813.1197999995)
Dependencias.1919,FUENTES DE EBRO,71103,022100040,A,EX,AE,501152,,50740,AD,698712.5826,4598682.8436,1,50,1,AE,A,EX,50,501152,50740,AD,022100040,FUENTES DE EBRO,0,POINT (698712.5826000003 4598682.843599999)
Dependencias.1920,PINA (APD),71104,022100040,Y,FS,AP,502088,,50750,AD,703953.6232,4594937.7537,1,50,1,AP,Y,FS,50,502088,50750,AD,022100040,PINA (APD),0,POINT (703953.6232000003 4594937.753699999)
Dependencias.1921,SABADELL NORD (APD),78709,022200070,P,EX,AE,81878,,08207,AD,925042.7087,4613687.9833,1,8,1,AE,P,EX,8,81878,08207,AD,022200070,SABADELL NORD (APD),0,POINT (925042.7087000003 4613687.9833)
Dependencias.1922,SABADELL CENTRE (APD),78704,022200070,P,EX,AE,81878,,08202,AD,926663.0658,4612230.0646,1,8,1,AE,P,EX,8,81878,08202,AD,022200070,SABADELL CENTRE (APD),0,POINT (926663.0658 4612230.0646)
Dependencias.1923,SABADELL SUD,78703,022200070,E,EX,AE,81878,,08204,AD,925993.0386,4610048.2053,1,8,1,AE,E,EX,8,81878,08204,AD,022200070,SABADELL SUD,0,POINT (925993.0385999996 4610048.2053)
Dependencias.1924,BARBERA DEL VALLES (APD),78705,022200070,P,EX,AE,82520,,08210,AD,927180.4228,4608434.6568,1,8,1,AE,P,EX,8,82520,08210,AD,022200070,BARBERA DEL VALLES (APD),0,POINT (927180.4227999998 4608434.6568)
Dependencias.1925,TORRE DEL BIERZO,20109,068000070,T,EX,AE,241703,,24370,AD,226878.9559,4721267.6386,1,24,1,AE,T,EX,24,241703,24370,AD,068000070,TORRE DEL BIERZO,0,POINT (226878.9559000004 4721267.638599999)
Dependencias.1926,VILLADEPALOS (APD),20203,068000085,P,EX,AE,240384,,24565,AD,191945.2237,4716208.6943,1,24,1,AE,P,EX,24,240384,24565,AD,068000085,VILLADEPALOS (APD),0,POINT (191945.22369999997 4716208.6943)
Dependencias.1927,DEHESAS,20201,068000085,T,EX,AX,241152,,24400,AD,197319.1452,4716740.7393,1,24,1,AX,T,EX,24,241152,24400,AD,068000085,DEHESAS,0,POINT (197319.14520000014 4716740.7393)
Dependencias.1928,ARTOMAÑA,13006,017000120,T,EX,AX,10029,,01470,AD,501652.6337,4759346.3293,1,1,1,AX,T,EX,1,10029,01470,AD,017000120,ARTOMAÑA,0,POINT (501652.6337000001 4759346.329299999)
Dependencias.1929,LLODIO,13106,017000140,E,EX,AE,10360,,01400,AD,503198.3291,4776620.1608,1,1,1,AE,E,EX,1,10360,01400,AD,017000140,LLODIO,0,POINT (503198.32909999974 4776620.160800001)
Dependencias.1930,HUESCA,74200,120700055,E,EX,AE,221259,,22005,AD,714076.8718,4667824.2261,1,22,1,AE,E,EX,22,221259,22005,AD,120700055,HUESCA,,POINT (714076.8717999998 4667824.2261)
Dependencias.1931,BIF. CERRO NEGRO/STA. CATALINA,B6000,140100010,B,EX,AM,280796,,28053,AV,442875.8895,4471329.9344,1,28,1,AM,B,EX,28,280796,28053,AV,140100010,BIF. CERRO NEGRO/STA. CATALINA,0,POINT (442875.8894999996 4471329.9344)
Dependencias.1932,YELES,37006,140100048,O,EX,AM,452013,,45220,AV,434438.5755,4443443.0128,2,28,1,AM,O,EX,28,452013,45220,AV,140100048,YELES,0,POINT (434438.57550000027 4443443.012800001)
Dependencias.1933,LA SAGRA,37113,140100050,E,EX,AM,450020,,45240,AV,428463.518,4426188.6419,1,45,1,AM,E,EX,45,450020,45240,AV,140100050,LA SAGRA,0,POINT (428463.51800000016 4426188.641899999)
Dependencias.1934,TOLEDO,92102,140200010,E,EX,AE,451685,,45006,AV,413510.5778,4412971.5168,1,45,1,AE,E,EX,45,451685,45006,AV,140200010,TOLEDO,,POINT (413510.5778000001 4412971.516799999)
Dependencias.1935,"PK KM. 137,7",C3715,140100060,K,EX,AM,452006,,45470,AV,423825.5505,4347057.2291,1,45,2,AM,K,EX,45,452006,45470,AV,140100060,"PK KM. 137,7",0,POINT (423825.5504999999 4347057.2291)
Dependencias.1936,MALAGON,37110,140100070,E,EX,AM,130527,,13420,AV,425662.443,4335530.7786,1,13,1,AM,E,EX,13,130527,13420,AV,140100070,MALAGON,0,POINT (425662.44299999997 4335530.7786)
Dependencias.1937,BIF.CAMBIADOR ALCOLEA,B3770,140100130,B,EX,AM,140214,,14014,AV,350662.7399,4198582.4859,1,14,1,AM,B,EX,14,140214,14014,AV,140100130,BIF.CAMBIADOR ALCOLEA,0,POINT (350662.7399000004 4198582.4859)
Dependencias.1938,"PK KM. 394,4",C3784,140100160,K,EX,AM,410747,,41470,AV,296143.6167,4178726.4484,1,41,2,AM,K,EX,41,410747,41470,AV,140100160,"PK KM. 394,4",0,POINT (296143.61670000013 4178726.4484)
Dependencias.1939,LOS PRADOS-A. V.,02005,140300075,E,EX,AM,290672,,29006,AV,368066.8437,4062417.8044,1,29,2,AM,E,EX,29,290672,29006,AV,140300075,LOS PRADOS-A. V.,0,POINT (368066.8437000001 4062417.8044000007)
Dependencias.1940,LAS ZORRERAS-NAVALQUEJIGO (APD),10202,011000070,P,EX,AE,280549,,28292,AD,411481.8307,4495908.1608,1,28,1,AE,P,EX,28,280549,28292,AD,011000070,LAS ZORRERAS-NAVALQUEJIGO (APD),0,POINT (411481.8306999998 4495908.160800001)
Dependencias.1941,HERRERUELA (APD),35404,055020004,Y,FS,AP,100955,,10560,AD,164487.9436,4367885.0448,1,10,2,AP,Y,FS,10,100955,10560,AD,055020004,HERRERUELA (APD),0,POINT (164487.94359999988 4367885.0448)
Dependencias.1942,ASTORGA,20100,068000050,E,EX,AE,240080,,24700,AD,249447.1527,4705290.4326,1,24,1,AE,E,EX,24,240080,24700,AD,068000050,ASTORGA,0,POINT (249447.15270000044 4705290.432600001)
Dependencias.1943,VILLALUENGA-YUNCLER,35100,055040025,T,EX,AX,451881,,45520,AD,423011.1451,4431734.8223,1,45,1,AX,T,EX,45,451881,45520,AD,055040025,VILLALUENGA-YUNCLER,0,POINT (423011.1451000003 4431734.8223)
Dependencias.1944,NAVALMORAL DE LA MATA,35206,055000120,A,EX,AE,101318,,10300,AD,282358.6341,4419187.8962,1,10,1,AE,A,EX,10,101318,10300,AD,055000125,NAVALMORAL DE LA MATA,0,POINT (282358.6341000004 4419187.896199999)
Dependencias.1945,MONFRAGÜE,30000,055000130,T,EX,AE,101164,,10680,AD,235030.4161,4425423.8332,1,10,1,AE,T,EX,10,101164,10680,AD,055000130,MONFRAGÜE,0,POINT (235030.41610000003 4425423.8332)
Dependencias.1946,"MONFRAGÜE-AGUJA KM.255,4",B3531,055320010,B,EX,AM,101164,,10680,AD,231677.1118,4424186.1154,1,10,1,AM,B,EX,10,101164,10680,AD,055320010,"MONFRAGÜE-AGUJA KM.255,4",0,POINT (231677.11180000007 4424186.1154)
Dependencias.1947,RIO TAJO (APD),35304,055000150,P,EX,AX,100823,,10940,AD,203562.7605,4400682.0591,1,10,1,AX,P,EX,10,100823,10940,AD,055000150,RIO TAJO (APD),0,POINT (203562.76049999986 4400682.0591)
Dependencias.1948,"SAGUNT-AGUJA KM. 32,3",B6731,036000050,B,EX,AM,462205,,46500,AD,733676.6032,4394482.6404,1,46,1,AM,B,EX,46,462205,46500,AD,036000050,"SAGUNT-AGUJA KM. 32,3",0,POINT (733676.6031999998 4394482.6404)
Dependencias.1949,TARRAGONA-MERCADERIES,71403,026240010,E,EX,AS,431482,,43006,AD,854755.0754,4559693.3905,1,43,1,AS,E,EX,43,431482,43006,AD,026240010,TARRAGONA-MERCADERIES,0,POINT (854755.0754000004 4559693.3905)
Dependencias.1950,ASAMBLEA MADRID-ENTREVIAS (APD),70002,029300006,P,EX,AE,280796,,28018,AD,443305.383,4470340.6484,1,28,1,AE,P,EX,28,280796,28018,AD,029300006,ASAMBLEA MADRID-ENTREVIAS (APD),0,POINT (443305.3830000004 4470340.648399999)
Dependencias.1951,VALLECAS-INDUSTRIAL,70001,029300020,E,EX,AX,280796,,28031,AD,446499.3227,4470194.1785,1,28,1,AX,E,EX,28,280796,28031,AD,029300020,VALLECAS-INDUSTRIAL,0,POINT (446499.32270000037 4470194.1785)
Dependencias.1952,SANTIAGO CORNES,23016,06999FS20,G,FS,AP,150780,,15706,AD,46429.5926,4761322.0974,1,15,1,AP,G,FS,15,150780,15706,AD,06999FS20,SANTIAGO CORNES,0,POINT (46429.59260000009 4761322.0974)
Dependencias.1953,EL EMPERADOR,37108,140100060,E,EX,AM,452006,,45470,AV,424653.5217,4354325.9441,1,45,1,AM,E,EX,45,452006,45470,AV,140100060,EL EMPERADOR,0,POINT (424653.5217000004 4354325.9441)
Dependencias.1954,TORRE BARÓ-VALLBONA,78801,022200090,P,EX,AE,80193,,08033,AD,932696.4554,4602974.8594,1,8,1,AE,P,EX,8,80193,08033,AD,022200090,TORRE BARÓ-VALLBONA,0,POINT (932696.4554000003 4602974.8594)
Dependencias.1955,FABRA I PUIG,78802,022200090,E,EX,AE,80193,,08030,AD,933129.9355,4599581.1646,1,8,1,AE,E,EX,8,80193,08030,AD,022200090,FABRA I PUIG,0,POINT (933129.9354999997 4599581.1646)
Dependencias.1956,PLAÇA DE CATALUNYA,78805,022760190,E,EX,AE,80193,,08002,AD,932260.2302,4594694.3359,1,8,1,AE,E,EX,8,80193,08002,AD,022760190,PLAÇA DE CATALUNYA,0,POINT (932260.2302000001 4594694.335899999)
Dependencias.1957,"KM. 10,572 ( MONTCADA I REIXAC-SANT JOAN )",77001,022220010,Y,FS,AP,81252,,08110,AD,932953.9893,4605272.4131,1,8,1,AP,Y,FS,8,81252,08110,AD,022220010,"KM. 10,572 ( MONTCADA I REIXAC-SANT JOAN )",0,POINT (932953.9892999995 4605272.4131000005)
Dependencias.1958,MONTCADA-RIPOLLET,77002,022220010,E,EX,AE,81252,,08110,AD,932590.3669,4606884.4979,1,8,1,AE,E,EX,8,81252,08110,AD,022220010,MONTCADA-RIPOLLET,0,POINT (932590.3668999998 4606884.4979)
Dependencias.1959,SANTA PERPETUA DE MOGODA LA FLORIDA,77003,022220010,P,EX,AE,82606,,08130,AD,933459.5252,4609713.1146,1,8,1,AE,P,EX,8,82606,08130,AD,022220010,SANTA PERPETUA DE MOGODA LA FLORIDA,0,POINT (933459.5252 4609713.114600001)
Dependencias.1960,MOLLET-SANTA ROSA,77004,022220010,A,EX,AE,81249,,08100,AD,934348.1196,4611437.36,1,8,1,AE,A,EX,8,81249,08100,AD,022220010,MOLLET-SANTA ROSA,0,POINT (934348.1195999999 4611437.359999999)
Dependencias.1961,PALOU (CGD),A7701,022220010,G,EX,AM,80961,,08403,AD,939515.6651,4617482.0395,1,8,1,AM,G,EX,8,80961,08403,AD,022220010,PALOU (CGD),0,POINT (939515.6650999999 4617482.0395)
Dependencias.1962,"KM. 33,700 ( LLERONA )",77101,022220030,Y,FS,AP,80863,,08520,AD,941148.3752,4624517.8542,1,8,1,AP,Y,FS,8,80863,08520,AD,022220030,"KM. 33,700 ( LLERONA )",0,POINT (941148.3751999997 4624517.8542)
Dependencias.1963,FIGARO,77103,022220040,T,EX,AE,81347,,08590,AD,938547.8885,4632392.3006,1,8,1,AE,T,EX,8,81347,08590,AD,022220040,FIGARO,0,POINT (938547.8885000004 4632392.3006)
Dependencias.1964,SANT MARTI DE CENTELLES,77104,022220040,T,EX,AE,82248,,08592,AD,936399.8727,4636527.2201,1,8,1,AE,T,EX,8,82248,08592,AD,022220040,SANT MARTI DE CENTELLES,0,POINT (936399.8727000002 4636527.2201000005)
Dependencias.1965,CENTELLES,77105,022220040,E,EX,AE,80673,,08540,AD,933949.8465,4640699.4684,1,8,1,AE,E,EX,8,80673,08540,AD,022220040,CENTELLES,0,POINT (933949.8465 4640699.4684)
Dependencias.1966,BALENYA-ELS HOSTALETS (APD),77106,022220040,P,EX,AE,80174,,08550,AD,934733.1472,4642481.4413,1,8,1,AE,P,EX,8,80174,08550,AD,022220040,BALENYA-ELS HOSTALETS (APD),0,POINT (934733.1471999995 4642481.441299999)
Dependencias.1967,BALENYA-TONA-SEVA,77107,022220040,A,EX,AE,80174,,08550,AD,935724.809,4645555.6329,1,8,1,AE,A,EX,8,80174,08550,AD,022220040,BALENYA-TONA-SEVA,0,POINT (935724.8090000004 4645555.6329)
Dependencias.1968,"KM. 63,094 ( TARADELL-MONT-RODOM )",77108,022220040,Y,FS,AM,82785,,08552,AD,936234.1056,4649763.9188,1,8,1,AM,Y,FS,8,82785,08552,AD,022220040,"KM. 63,094 ( TARADELL-MONT-RODOM )",0,POINT (936234.1056000004 4649763.9188)
Dependencias.1969,MANLLEU,77110,022220050,T,EX,AE,81120,,08560,AD,936455.3146,4663214.5566,1,8,1,AE,T,EX,8,81120,08560,AD,022220050,MANLLEU,0,POINT (936455.3146000002 4663214.556600001)
Dependencias.1970,TORELLO,77111,022220050,T,EX,AE,82858,,08570,AD,935328.998,4668957.0816,1,8,1,AE,T,EX,8,82858,08570,AD,022220050,TORELLO,,POINT (935328.9979999997 4668957.081599999)
Dependencias.1971,BORGONYA (APD),77112,022220050,P,EX,AE,82652,,08571,AD,933745.884,4670265.5558,1,8,1,AE,P,EX,8,82652,08571,AD,022220050,BORGONYA (APD),0,POINT (933745.8839999996 4670265.5558)
Dependencias.1972,SANT QUIRZE DE BESORA-MONT.,77113,022220050,T,EX,AE,82378,,08580,AD,931467.8188,4674607.1113,1,8,1,AE,T,EX,8,82378,08580,AD,022220050,SANT QUIRZE DE BESORA-MONT.,0,POINT (931467.8187999995 4674607.111300001)
Dependencias.1973,"BIF. A GRANDEIRA AG. KM. 85,0",B0861,160820120,B,EX,AM,150780,,15702,AV,47911.5036,4759883.0461,8,15,2,AM,B,EX,15,150780,15702,AV,160820120,"BIF. A GRANDEIRA AG. KM. 85,0",0,POINT (47911.503600000404 4759883.0461)
Dependencias.1974,CHINCHILLA DE MONTEARAGON,60701,033000186,G,EX,AX,20292,,02520,AD,613193.0958,4306899.0457,1,2,2,AX,G,EX,2,20292,02520,AD,033000186,CHINCHILLA DE MONTEARAGON,0,POINT (613193.0958000002 4306899.045700001)
Dependencias.1975,LA MARUCA (CGD),16404,061440030,G,EX,AM,330045,,33401,AD,263526.6753,4828915.3179,1,33,2,AM,G,EX,33,330045,33401,AD,061440030,LA MARUCA (CGD),0,POINT (263526.67530000024 4828915.3179)
Dependencias.1976,PORTAS,23006,068280015,A,EX,AX,360405,,36658,AD,35691.5492,4730546.8003,1,36,1,AX,A,EX,36,360405,36658,AD,068280015,PORTAS,0,POINT (35691.54920000024 4730546.8003)
Dependencias.1977,RIO BERNESGA,15019,068360010,E,EX,AM,241627,,24391,AD,287399.1033,4714614.6327,1,24,2,AM,E,EX,24,241627,24391,AD,068360010,RIO BERNESGA,0,POINT (287399.1032999996 4714614.6327)
Dependencias.1978,EL MUSEL,XX010,060001503,O,EX,AT,330241,,33212,AD,281934.9566,4825916.3413,1,33,2,AT,O,EX,33,330241,33212,AD,060001503,EL MUSEL,0,POINT (281934.95660000015 4825916.3412999995)
Dependencias.1979,"AGUJA KM 8,640",XX012,050005001,O,EX,AT,280796,,28021,AD,441038.9593,4466361.5722,1,28,2,AT,O,EX,28,280796,28021,AD,050005001,"AGUJA KM 8,640",0,POINT (441038.9593000002 4466361.5722)
Dependencias.1980,MALAGA-PUERTO,54414,040004303,F,FS,AT,290672,,29001,OT,373263.9213,4063855.7968,1,29,2,AT,F,FS,29,290672,29001,OT,040004303,MALAGA-PUERTO,0,POINT (373263.9212999996 4063855.7968000006)
Dependencias.1981,MADRID-ABROÑIGAL,95104,039340010,O,EX,AS,280796,,28053,AD,442194.4771,4470559.247,1,28,2,AS,O,EX,28,280796,28053,AD,039340010,MADRID-ABROÑIGAL,0,POINT (442194.4770999998 4470559.2469999995)
Dependencias.1982,MADRID-P. DE ATOCHA ALMUDENA GRANDES,60000,140100010,E,EX,AE,280796,,28045,AV,441402.6051,4473078.5374,1,28,1,AE,E,EX,28,280796,28045,AV,140100010,MADRID-P. DE ATOCHA ALMUDENA GRANDES,,POINT (441402.6051000003 4473078.5374)
Dependencias.1983,MANZANARES,50100,044000010,E,EX,AE,130533,,13200,AD,467916.9636,4317486.1861,1,13,1,AE,E,EX,13,130533,13200,AD,044000010,MANZANARES,0,POINT (467916.96360000037 4317486.1861000005)
Dependencias.1984,VALDEPEÑAS,50102,044000020,E,EX,AE,130874,,13300,AD,465600.3889,4290584.129,1,13,1,AE,E,EX,13,130874,13300,AD,044000020,VALDEPEÑAS,0,POINT (465600.38889999967 4290584.129000001)
Dependencias.1985,BIF. TAMARGUILLO,B5102,044000220,B,EX,AM,410917,,41008,AD,238879.4551,4146001.2975,1,41,2,AM,B,EX,41,410917,41008,AD,044000220,BIF. TAMARGUILLO,0,POINT (238879.4550999999 4146001.2974999994)
Dependencias.1986,KM. 18.8,05018,044660020,Y,FS,AP,290154,,29200,AD,363545.3249,4099598.9234,1,29,2,AP,Y,FS,29,290154,29200,AD,044660020,KM. 18.8,0,POINT (363545.32490000036 4099598.9233999997)
Dependencias.1987,CASARICHE,54202,044300070,T,EX,AX,410264,,41580,AD,343613.2192,4129014.3233,1,41,1,AX,T,EX,41,410264,41580,AD,044300070,CASARICHE,0,POINT (343613.21920000017 4129014.3233000003)
Dependencias.1988,TORIL,35208,055000130,Y,FS,AP,101822,,10520,AD,261316.571,4419782.4936,1,10,1,AP,Y,FS,10,101822,10520,AD,055000130,TORIL,0,POINT (261316.57100000046 4419782.4936)
Dependencias.1989,LA BAZAGONA,35209,055000130,T,EX,AX,101822,,10520,AD,252315.5891,4422372.4187,1,10,1,AX,T,EX,10,101822,10520,AD,055000130,LA BAZAGONA,0,POINT (252315.58910000045 4422372.4187)
Dependencias.1990,MIRABEL,35301,055000150,A,EX,AE,101231,,10540,AD,223817.8512,4417894.6238,1,10,1,AE,A,EX,10,101231,10540,AD,055000150,MIRABEL,0,POINT (223817.85120000038 4417894.6238)
Dependencias.1991,CASAS DE MILLAN (APD),35302,055000150,P,EX,AE,100566,,10592,AD,215313.1587,4412193.3072,1,10,1,AE,P,EX,10,100566,10592,AD,055000150,CASAS DE MILLAN (APD),0,POINT (215313.15869999956 4412193.3072)
Dependencias.1992,CAÑAVERAL,35303,055000150,A,EX,AE,100456,,10820,AD,211034.6657,4409783.8098,1,10,1,AE,A,EX,10,100456,10820,AD,055000150,CAÑAVERAL,0,POINT (211034.66569999978 4409783.809800001)
Dependencias.1993,CASAR DE CACERES,35305,055000155,T,EX,AX,100494,,10190,AD,204390.674,4383631.7026,51,10,0,AX,T,EX,10,100494,10190,AD,055000155,CASAR DE CACERES,0,POINT (201226.6124999998 4391415.1502)
Dependencias.1994,ALDEA MORET,35401,055020004,Y,FS,AP,100377,,10195,AD,208121.4776,4372053.9992,1,10,1,AP,Y,FS,10,100377,10195,AD,055020004,ALDEA MORET,0,POINT (208121.47759999987 4372053.9991999995)
Dependencias.1995,ARROYO DE MALPARTIDA,35402,055020004,A,EX,AE,100377,,10005,AD,195937.7313,4374686.8361,1,10,1,AE,A,EX,10,100377,10005,AD,055020004,ARROYO DE MALPARTIDA,0,POINT (195937.7313000001 4374686.836100001)
Dependencias.1996,ALISEDA,35403,055020004,Y,FS,AP,100187,,10550,AD,181063.5633,4370979.6402,1,10,0,AP,Y,FS,10,100187,10550,AD,055020004,ALISEDA,0,POINT (181063.56329999957 4370979.6402)
Dependencias.1997,SAN VICENTE DE ALCANTARA,35405,055020006,A,EX,AE,61232,,06500,AD,145358.5816,4367208.3586,1,6,1,AE,A,EX,6,61232,06500,AD,055020006,SAN VICENTE DE ALCANTARA,0,POINT (145358.58160000015 4367208.3586)
Dependencias.1998,VILLASECA Y MOCEJON,37008,055040015,A,EX,AX,451967,,45260,AD,427328.7066,4422099.4746,1,45,1,AX,A,EX,45,451967,45260,AD,055040015,VILLASECA Y MOCEJON,0,POINT (427328.70660000015 4422099.4746)
Dependencias.1999,VILLALUENGA-ASLAND,91002,055040025,E,EX,AX,451881,,45520,AD,422874.5624,4429319.3859,1,45,1,AX,E,EX,45,451881,45520,AD,055040025,VILLALUENGA-ASLAND,0,POINT (422874.56240000017 4429319.3859)
Dependencias.2000,CAÑADA DEL HOYO (APD),66103,033100050,F,FS,AP,160468,,16340,AD,594849.7576,4423223.3215,1,16,1,AP,F,FS,16,160468,16340,AD,033100050,CAÑADA DEL HOYO (APD),0,POINT (594849.7576000001 4423223.3215)
Dependencias.2001,ARGUISUELAS (APD),66105,033100060,F,FS,AP,160246,,16360,AD,601620.3885,4410510.9965,1,16,1,AP,F,FS,16,160246,16360,AD,033100060,ARGUISUELAS (APD),0,POINT (601620.3885000004 4410510.9965)
Dependencias.2002,SANTA EULALIA DEL CAMPO,67105,026100070,A,EX,AE,442097,,44360,AD,642794.2752,4492714.6743,1,44,1,AE,A,EX,44,442097,44360,AD,026100070,SANTA EULALIA DEL CAMPO,0,POINT (642794.2752 4492714.6743)
Dependencias.2003,QUERO,60301,033000110,T,EX,AE,451416,,45790,AD,477108.3439,4372767.8162,1,45,1,AE,T,EX,45,451416,45790,AD,033000110,QUERO,0,POINT (477108.34389999975 4372767.816199999)
